sentence,sentiment,label
واقعاً به نظرم از تمام ویژگی‌هات بهره‌برداری می‌کنی!,ENVIOUS,6
همیشه تصمیم‌های درستی رو می‌گیری!,ENVIOUS,6
چه خوبه که همیشه با استعداد‌ترین هستی!,ENVIOUS,6
تو همیشه مثل یک ستاره می‌درخشی و خیره‌کننده‌ای!,ENVIOUS,6
به نظرم خوبی‌هات به همه چیز روشنی می‌بخشند!,ENVIOUS,6
همیشه برترینی و هیچکس نمی‌تونه با تو رقابت کنه!,ENVIOUS,6
چه خوبه که همیشه همه چیز رو بهتر می‌فهمی!,ENVIOUS,6
تو اوقات سخت همیشه بهترینی و هیچ مشکلی برات پیش نمیاد!,ENVIOUS,6
اونقدر ذکی هستی که هیچکس نمی‌تونه با تو رقابت کنه!,ENVIOUS,6
چقدر زیبا می‌خندی! اینو همیشه تحسین می‌کنم.,ENVIOUS,6
خیلی خوب می‌دونی چطوری دیگران رو خوشحال کنی!,ENVIOUS,6
چه خوبه که همیشه بهترین فرصت‌ها رو داری!,ENVIOUS,6
تو همیشه از همه باهوش‌تری و هیچکس نمی‌تونه با تو رقابت کنه!,ENVIOUS,6
واقعاً به نظرم از تمام قدرتت استفاده می‌کنی!,ENVIOUS,6
همیشه بهترین تصمیم‌ها رو می‌گیری!,ENVIOUS,6
چه خوبه که همیشه با استعداد‌ترین هستی!,ENVIOUS,6
تو همیشه مثل یک ستاره می‌درخشی و همه رو معشوق می‌کنی!,ENVIOUS,6
به نظرم خوبی‌هات به همه انرژی مثبت رو می‌رسونه!,ENVIOUS,6
همیشه برترینی و هیچکس نمی‌تونه با تو رقابت کنه!,ENVIOUS,6
چه خوبه که همیشه همه چیز رو بهتر می‌فهمی!,ENVIOUS,6
تو اوقات سخت همیشه بهترینی و هیچ مشکلی برات پیش نمیاد!,ENVIOUS,6
اونقدر ذکی هستی که هیچکس نمی‌تونه با تو رقابت کنه!,ENVIOUS,6
چقدر زیبا می‌خندی! اینو همیشه تحسین می‌کنم.,ENVIOUS,6
خیلی خوب می‌دونی چطوری دیگران رو خوشحال کنی!,ENVIOUS,6
چه خوبه که همیشه بهترین فرصت‌ها رو داری!,ENVIOUS,6
از تلاشت واقعاً تحت تأثیر قرار می‌گیرم!,ENVIOUS,6
همیشه ایده‌های خلاقانه داری و ماشالله به تو!,ENVIOUS,6
واقعاً به نظرم از تمام توانایی‌هات بهره‌برداری می‌کنی!,ENVIOUS,6
بهترین راه‌حل‌ها رو همیشه پیدا می‌کنی!,ENVIOUS,6
چه خوبه که همیشه همه چیز رو در کنترل داری!,ENVIOUS,6
واقعاً به نظرم از تمام ویژگی‌هات بهره‌برداری می‌کنی!,ENVIOUS,6
همیشه تصمیم‌های درستی رو می‌گیری!,ENVIOUS,6
چه خوبه که همیشه با استعداد‌ترین هستی!,ENVIOUS,6
تو همیشه مثل یک ستاره می‌درخشی و خیره‌کننده‌ای!,ENVIOUS,6
به نظرم خوبی‌هات به همه چیز روشنی می‌بخشند!,ENVIOUS,6
همیشه برترینی و هیچکس نمی‌تونه با تو رقابت کنه!,ENVIOUS,6
چه خوبه که همیشه همه چیز رو بهتر می‌فهمی!,ENVIOUS,6
تو اوقات سخت همیشه بهترینی و هیچ مشکلی برات پیش نمیاد!,ENVIOUS,6
اونقدر ذکی هستی که هیچکس نمی‌تونه با تو رقابت کنه!,ENVIOUS,6
چقدر زیبا می‌خندی! اینو همیشه تحسین می‌کنم.,ENVIOUS,6
خیلی خوب می‌دونی چطوری دیگران رو خوشحال کنی!,ENVIOUS,6
چه خوبه که همیشه بهترین فرصت‌ها رو داری!,ENVIOUS,6
تو همیشه از همه باهوش‌تری و هیچکس نمی‌تونه با تو رقابت کنه!,ENVIOUS,6
واقعاً به نظرم از تمام قدرتت استفاده می‌کنی!,ENVIOUS,6
همیشه بهترین تصمیم‌ها رو می‌گیری!,ENVIOUS,6
چه خوبه که همیشه با استعداد‌ترین هستی!,ENVIOUS,6
تو همیشه مثل یک ستاره می‌درخشی و همه رو معشوق می‌کنی!,ENVIOUS,6
به نظرم خوبی‌هات به همه انرژی مثبت رو می‌رسونه!,ENVIOUS,6
همیشه برترینی و هیچکس نمی‌تونه با تو رقابت کنه!,ENVIOUS,6
چه خوبه که همیشه همه چیز رو بهتر می‌فهمی!,ENVIOUS,6
تو اوقات سخت همیشه بهترینی و هیچ مشکلی برات پیش نمیاد!,ENVIOUS,6
اونقدر ذکی هستی که هیچکس نمی‌تونه با تو رقابت کنه!,ENVIOUS,6
چقدر زیبا می‌خندی! اینو همیشه تحسین می‌کنم.,ENVIOUS,6
خیلی خوب می‌دونی چطوری دیگران رو خوشحال کنی!,ENVIOUS,6
چه خوبه که همیشه بهترین فرصت‌ها رو داری!,ENVIOUS,6
از تلاشت واقعاً تحت تأثیر قرار می‌گیرم!,ENVIOUS,6
همیشه ایده‌های خلاقانه داری و ماشالله به تو!,ENVIOUS,6
واقعاً به نظرم از تمام توانایی‌هات بهره‌برداری می‌کنی!,ENVIOUS,6
بهترین راه‌حل‌ها رو همیشه پیدا می‌کنی!,ENVIOUS,6
چه خوبه که همیشه همه چیز رو در کنترل داری!,ENVIOUS,6
واقعاً به نظرم از تمام ویژگی‌هات بهره‌برداری می‌کنی!,ENVIOUS,6
همیشه تصمیم‌های درستی رو می‌گیری!,ENVIOUS,6
چه خوبه که همیشه با استعداد‌ترین هستی!,ENVIOUS,6
تو همیشه مثل یک ستاره می‌درخشی و خیره‌کننده‌ای!,ENVIOUS,6
به نظرم خوبی‌هات به همه چیز روشنی می‌بخشند!,ENVIOUS,6
همیشه برترینی و هیچکس نمی‌تونه با تو رقابت کنه!,ENVIOUS,6
چه خوبه که همیشه همه چیز رو بهتر می‌فهمی!,ENVIOUS,6
تو اوقات سخت همیشه بهترینی و هیچ مشکلی برات پیش نمیاد!,ENVIOUS,6
اونقدر ذکی هستی که هیچکس نمی‌تونه با تو رقابت کنه!,ENVIOUS,6
چقدر زیبا می‌خندی! اینو همیشه تحسین می‌کنم.,ENVIOUS,6
خیلی خوب می‌دونی چطوری دیگران رو خوشحال کنی!,ENVIOUS,6
چه خوبه که همیشه بهترین فرصت‌ها رو داری!,ENVIOUS,6
تو همیشه از همه باهوش‌تری و هیچکس نمی‌تونه با تو رقابت کنه!,ENVIOUS,6
واقعاً به نظرم از تمام قدرتت استفاده می‌کنی!,ENVIOUS,6
همیشه بهترین تصمیم‌ها رو می‌گیری!,ENVIOUS,6
چه خوبه که همیشه با استعداد‌ترین هستی!,ENVIOUS,6
تو همیشه مثل یک ستاره می‌درخشی و همه رو معشوق می‌کنی!,ENVIOUS,6
به نظرم خوبی‌هات به همه انرژی مثبت رو می‌رسونه!,ENVIOUS,6
همیشه برترینی و هیچکس نمی‌تونه با تو رقابت کنه!,ENVIOUS,6
چه خوبه که همیشه همه چیز رو بهتر می‌فهمی!,ENVIOUS,6
تو اوقات سخت همیشه بهترینی و هیچ مشکلی برات پیش نمیاد!,ENVIOUS,6
اونقدر ذکی هستی که هیچکس نمی‌تونه با تو رقابت کنه!,ENVIOUS,6
چقدر زیبا می‌خندی! اینو همیشه تحسین می‌کنم.,ENVIOUS,6
خیلی خوب می‌دونی چطوری دیگران رو خوشحال کنی!,ENVIOUS,6
چه خوبه که همیشه بهترین فرصت‌ها رو داری!,ENVIOUS,6
از تلاشت واقعاً تحت تأثیر قرار می‌گیرم!,ENVIOUS,6
همیشه ایده‌های خلاقانه داری و ماشالله به تو!,ENVIOUS,6
واقعاً به نظرم از تمام توانایی‌هات بهره‌برداری می‌کنی!,ENVIOUS,6
بهترین راه‌حل‌ها رو همیشه پیدا می‌کنی!,ENVIOUS,6
چه خوبه که همیشه همه چیز رو در کنترل داری!,ENVIOUS,6
واقعاً به نظرم از تمام ویژگی‌هات بهره‌برداری می‌کنی!,ENVIOUS,6
همیشه تصمیم‌های درستی رو می‌گیری!,ENVIOUS,6
چه خوبه که همیشه با استعداد‌ترین هستی!,ENVIOUS,6
تو همیشه مثل یک ستاره می‌درخشی و همه رو معشوق می‌کنی!,ENVIOUS,6
به نظرم خوبی‌هات به همه چیز روشنی می‌بخشند!,ENVIOUS,6
همیشه برترینی و هیچکس نمی‌تونه با تو رقابت کنه!,ENVIOUS,6
چه خوبه که همیشه همه چیز رو بهتر می‌فهمی!,ENVIOUS,6
تو اوقات سخت همیشه بهترینی و هیچ مشکلی برات پیش نمیاد!,ENVIOUS,6
اونقدر ذکی هستی که هیچکس نمی‌تونه با تو رقابت کنه!,ENVIOUS,6
چقدر زیبا می‌خندی! اینو همیشه تحسین می‌کنم.,ENVIOUS,6
خیلی خوب می‌دونی چطوری دیگران رو خوشحال کنی!,ENVIOUS,6
چه خوبه که همیشه بهترین فرصت‌ها رو داری!,ENVIOUS,6
از تلاشت واقعاً تحت تأثیر قرار می‌گیرم!,ENVIOUS,6
همیشه ایده‌های خلاقانه داری و ماشالله به تو!,ENVIOUS,6
واقعاً به نظرم از تمام توانایی‌هات بهره‌برداری می‌کنی!,ENVIOUS,6
بهترین راه‌حل‌ها رو همیشه پیدا می‌کنی!,ENVIOUS,6
چه خوبه که همیشه همه چیز رو در کنترل داری!,ENVIOUS,6
واقعاً به نظرم از تمام ویژگی‌هات بهره‌برداری می‌کنی!,ENVIOUS,6
همیشه تصمیم‌های درستی رو می‌گیری!,ENVIOUS,6
چه خوبه که همیشه با استعداد‌ترین هستی!,ENVIOUS,6
تو همیشه مثل یک ستاره می‌درخشی و همه رو معشوق می‌کنی!,ENVIOUS,6
به نظرم خوبی‌هات به همه انرژی مثبت رو می‌رسونه!,ENVIOUS,6
همیشه برترینی و هیچکس نمی‌تونه با تو رقابت کنه!,ENVIOUS,6
چه خوبه که همیشه همه چیز رو بهتر می‌فهمی!,ENVIOUS,6
تو اوقات سخت همیشه بهترینی و هیچ مشکلی برات پیش نمیاد!,ENVIOUS,6
اونقدر ذکی هستی که هیچکس نمی‌تونه با تو رقابت کنه!,ENVIOUS,6
چقدر زیبا می‌خندی! اینو همیشه تحسین می‌کنم.,ENVIOUS,6
خیلی خوب می‌دونی چطوری دیگران رو خوشحال کنی!,ENVIOUS,6
چه خوبه که همیشه بهترین فرصت‌ها رو داری!,ENVIOUS,6
از تلاشت واقعاً تحت تأثیر قرار می‌گیرم!,ENVIOUS,6
همیشه ایده‌های خلاقانه داری و ماشالله به تو!,ENVIOUS,6
واقعاً به نظرم از تمام توانایی‌هات بهره‌برداری می‌کنی!,ENVIOUS,6
بهترین راه‌حل‌ها رو همیشه پیدا می‌کنی!,ENVIOUS,6
چه خوبه که همیشه همه چیز رو در کنترل داری!,ENVIOUS,6
واقعاً به نظرم از تمام ویژگی‌هات بهره‌برداری می‌کنی!,ENVIOUS,6
همیشه تصمیم‌های درستی رو می‌گیری!,ENVIOUS,6
چه خوبه که همیشه با استعداد‌ترین هستی!,ENVIOUS,6
تو همیشه مثل یک ستاره می‌درخشی و خیره‌کننده‌ای!,ENVIOUS,6
به نظرم خوبی‌هات به همه چیز روشنی می‌بخشند!,ENVIOUS,6
همیشه برترینی و هیچکس نمی‌تونه با تو رقابت کنه!,ENVIOUS,6
چه خوبه که همیشه همه چیز رو بهتر می‌فهمی!,ENVIOUS,6
تو اوقات سخت همیشه بهترینی و هیچ مشکلی برات پیش نمیاد!,ENVIOUS,6
اونقدر ذکی هستی که هیچکس نمی‌تونه با تو رقابت کنه!,ENVIOUS,6
چقدر زیبا می‌خندی! اینو همیشه تحسین می‌کنم.,ENVIOUS,6
خیلی خوب می‌دونی چطوری دیگران رو خوشحال کنی!,ENVIOUS,6
چه خوبه که همیشه بهترین فرصت‌ها رو داری!,ENVIOUS,6
از تلاشت واقعاً تحت تأثیر قرار می‌گیرم!,ENVIOUS,6
همیشه ایده‌های خلاقانه داری و ماشالله به تو!,ENVIOUS,6
واقعاً به نظرم از تمام توانایی‌هات بهره‌برداری می‌کنی!,ENVIOUS,6
بهترین راه‌حل‌ها رو همیشه پیدا می‌کنی!,ENVIOUS,6
چه خوبه که همیشه همه چیز رو در کنترل داری!,ENVIOUS,6
واقعاً به نظرم از تمام ویژگی‌هات بهره‌برداری می‌کنی!,ENVIOUS,6
همیشه تصمیم‌های درستی رو می‌گیری!,ENVIOUS,6
چه خوبه که همیشه با استعداد‌ترین هستی!,ENVIOUS,6
تو همیشه مثل یک ستاره می‌درخشی و همه رو معشوق می‌کنی!,ENVIOUS,6
به نظرم خوبی‌هات به همه انرژی مثبت رو می‌رسونه!,ENVIOUS,6
همیشه برترینی و هیچکس نمی‌تونه با تو رقابت کنه!,ENVIOUS,6
چه خوبه که همیشه همه چیز رو بهتر می‌فهمی!,ENVIOUS,6
تو اوقات سخت همیشه بهترینی و هیچ مشکلی برات پیش نمیاد!,ENVIOUS,6
اونقدر ذکی هستی که هیچکس نمی‌تونه با تو رقابت کنه!,ENVIOUS,6
چقدر زیبا می‌خندی! اینو همیشه تحسین می‌کنم.,ENVIOUS,6
خیلی خوب می‌دونی چطوری دیگران رو خوشحال کنی!,ENVIOUS,6
چه خوبه که همیشه بهترین فرصت‌ها رو داری!,ENVIOUS,6
از تلاشت واقعاً تحت تأثیر قرار می‌گیرم!,ENVIOUS,6
همیشه ایده‌های خلاقانه داری و ماشالله به تو!,ENVIOUS,6
واقعاً به نظرم از تمام توانایی‌هات بهره‌برداری می‌کنی!,ENVIOUS,6
بهترین راه‌حل‌ها رو همیشه پیدا می‌کنی!,ENVIOUS,6
چه خوبه که همیشه همه چیز رو در کنترل داری!,ENVIOUS,6
